dteday,season,yr,weekday,hr,rider_type,riders,COGS,price,Revenue,Profit
08/03/2021,1,0,2,4,casual,0,1.24,3.99,0,-1.24
08/03/2021,1,0,2,4,registered,2,1.24,3.99,7.98,6.74
08/03/2021,1,0,2,5,casual,2,1.24,3.99,7.98,6.74
08/03/2021,1,0,2,5,registered,8,1.24,3.99,31.92,30.68
08/03/2021,1,0,2,6,casual,3,1.24,3.99,11.97,10.73
08/03/2021,1,0,2,6,registered,42,1.24,3.99,167.58,166.34
08/03/2021,1,0,2,7,casual,9,1.24,3.99,35.91,34.67
08/03/2021,1,0,2,7,registered,119,1.24,3.99,474.81,473.57
08/03/2021,1,0,2,8,casual,10,1.24,3.99,39.9,38.66
08/03/2021,1,0,2,8,registered,247,1.24,3.99,985.53,984.29
08/03/2021,1,0,2,9,casual,11,1.24,3.99,43.89,42.65
08/03/2021,1,0,2,9,registered,140,1.24,3.99,558.6,557.36
08/03/2021,1,0,2,10,casual,25,1.24,3.99,99.75,98.51
08/03/2021,1,0,2,10,registered,46,1.24,3.99,183.54,182.3
08/03/2021,1,0,2,11,casual,26,1.24,3.99,103.74,102.5
08/03/2021,1,0,2,11,registered,52,1.24,3.99,207.48,206.24
08/03/2021,1,0,2,12,casual,29,1.24,3.99,115.71,114.47
08/03/2021,1,0,2,12,registered,70,1.24,3.99,279.3,278.06
08/03/2021,1,0,2,13,casual,25,1.24,3.99,99.75,98.51
08/03/2021,1,0,2,13,registered,73,1.24,3.99,291.27,290.03
08/03/2021,1,0,2,14,casual,16,1.24,3.99,63.84,62.6
08/03/2021,1,0,2,14,registered,56,1.24,3.99,223.44,222.2
08/03/2021,1,0,2,15,casual,35,1.24,3.99,139.65,138.41
08/03/2021,1,0,2,15,registered,77,1.24,3.99,307.23,305.99
08/03/2021,1,0,2,16,casual,26,1.24,3.99,103.74,102.5
08/03/2021,1,0,2,16,registered,82,1.24,3.99,327.18,325.94
08/03/2021,1,0,2,17,casual,39,1.24,3.99,155.61,154.37
08/03/2021,1,0,2,17,registered,209,1.24,3.99,833.91,832.67
08/03/2021,1,0,2,18,casual,21,1.24,3.99,83.79,82.55
08/03/2021,1,0,2,18,registered,214,1.24,3.99,853.86,852.62
08/03/2021,1,0,2,19,casual,9,1.24,3.99,35.91,34.67
08/03/2021,1,0,2,19,registered,141,1.24,3.99,562.59,561.35
08/03/2021,1,0,2,20,casual,2,1.24,3.99,7.98,6.74
08/03/2021,1,0,2,20,registered,74,1.24,3.99,295.26,294.02
08/03/2021,1,0,2,21,casual,7,1.24,3.99,27.93,26.69
08/03/2021,1,0,2,21,registered,68,1.24,3.99,271.32,270.08
08/03/2021,1,0,2,22,casual,11,1.24,3.99,43.89,42.65
08/03/2021,1,0,2,22,registered,44,1.24,3.99,175.56,174.32
08/03/2021,1,0,2,23,casual,3,1.24,3.99,11.97,10.73
08/03/2021,1,0,2,23,registered,38,1.24,3.99,151.62,150.38
08/03/2022,1,1,4,0,casual,11,1.56,4.99,54.89,53.33
08/03/2022,1,1,4,0,registered,35,1.56,4.99,174.65,173.09
08/03/2022,1,1,4,1,casual,4,1.56,4.99,19.96,18.4
08/03/2022,1,1,4,1,registered,17,1.56,4.99,84.83,83.27
08/03/2022,1,1,4,2,casual,6,1.56,4.99,29.94,28.38
08/03/2022,1,1,4,2,registered,5,1.56,4.99,24.95,23.39
08/03/2022,1,1,4,3,casual,0,1.56,4.99,0,-1.56
08/03/2022,1,1,4,3,registered,3,1.56,4.99,14.97,13.41
08/03/2022,1,1,4,4,casual,0,1.56,4.99,0,-1.56
08/03/2022,1,1,4,4,registered,2,1.56,4.99,9.98,8.42
08/03/2022,1,1,4,5,casual,1,1.56,4.99,4.99,3.43
08/03/2022,1,1,4,5,registered,28,1.56,4.99,139.72,138.16
08/03/2022,1,1,4,6,casual,4,1.56,4.99,19.96,18.4
08/03/2022,1,1,4,6,registered,105,1.56,4.99,523.95,522.39
08/03/2022,1,1,4,7,casual,8,1.56,4.99,39.92,38.36
08/03/2022,1,1,4,7,registered,326,1.56,4.99,1626.74,1625.18
08/03/2022,1,1,4,8,casual,12,1.56,4.99,59.88,58.32
08/03/2022,1,1,4,8,registered,573,1.56,4.99,2859.27,2857.71
08/03/2022,1,1,4,9,casual,19,1.56,4.99,94.81,93.25
08/03/2022,1,1,4,9,registered,282,1.56,4.99,1407.18,1405.62
08/03/2022,1,1,4,10,casual,19,1.56,4.99,94.81,93.25
08/03/2022,1,1,4,10,registered,119,1.56,4.99,593.81,592.25
08/03/2022,1,1,4,11,casual,48,1.56,4.99,239.52,237.96
08/03/2022,1,1,4,11,registered,156,1.56,4.99,778.44,776.88
08/03/2022,1,1,4,12,casual,27,1.56,4.99,134.73,133.17
08/03/2022,1,1,4,12,registered,224,1.56,4.99,1117.76,1116.2
08/03/2022,1,1,4,13,casual,35,1.56,4.99,174.65,173.09
08/03/2022,1,1,4,13,registered,198,1.56,4.99,988.02,986.46
08/03/2022,1,1,4,14,casual,48,1.56,4.99,239.52,237.96
08/03/2022,1,1,4,14,registered,155,1.56,4.99,773.45,771.89
08/03/2022,1,1,4,15,casual,24,1.56,4.99,119.76,118.2
08/03/2022,1,1,4,15,registered,161,1.56,4.99,803.39,801.83
08/03/2022,1,1,4,16,casual,37,1.56,4.99,184.63,183.07
08/03/2022,1,1,4,16,registered,305,1.56,4.99,1521.95,1520.39
08/03/2022,1,1,4,17,casual,52,1.56,4.99,259.48,257.92
08/03/2022,1,1,4,17,registered,545,1.56,4.99,2719.55,2717.99
08/03/2022,1,1,4,18,casual,45,1.56,4.99,224.55,222.99
08/03/2022,1,1,4,18,registered,545,1.56,4.99,2719.55,2717.99
08/03/2022,1,1,4,19,casual,21,1.56,4.99,104.79,103.23
08/03/2022,1,1,4,19,registered,395,1.56,4.99,1971.05,1969.49
08/03/2022,1,1,4,20,casual,20,1.56,4.99,99.8,98.24
08/03/2022,1,1,4,20,registered,282,1.56,4.99,1407.18,1405.62
08/03/2022,1,1,4,21,casual,27,1.56,4.99,134.73,133.17
08/03/2022,1,1,4,21,registered,206,1.56,4.99,1027.94,1026.38
08/03/2022,1,1,4,22,casual,12,1.56,4.99,59.88,58.32
08/03/2022,1,1,4,22,registered,141,1.56,4.99,703.59,702.03
08/03/2022,1,1,4,23,casual,6,1.56,4.99,29.94,28.38
08/03/2022,1,1,4,23,registered,88,1.56,4.99,439.12,437.56
08/04/2021,2,0,5,0,casual,4,1.24,3.99,15.96,14.72
08/04/2021,2,0,5,0,registered,21,1.24,3.99,83.79,82.55
08/04/2021,2,0,5,1,casual,3,1.24,3.99,11.97,10.73
08/04/2021,2,0,5,1,registered,6,1.24,3.99,23.94,22.7
08/04/2021,2,0,5,2,casual,3,1.24,3.99,11.97,10.73
08/04/2021,2,0,5,2,registered,10,1.24,3.99,39.9,38.66
08/04/2021,2,0,5,3,casual,0,1.24,3.99,0,-1.24
08/04/2021,2,0,5,3,registered,1,1.24,3.99,3.99,2.75
08/04/2021,2,0,5,4,casual,0,1.24,3.99,0,-1.24
08/04/2021,2,0,5,4,registered,1,1.24,3.99,3.99,2.75
08/04/2021,2,0,5,5,casual,1,1.24,3.99,3.99,2.75
08/04/2021,2,0,5,5,registered,8,1.24,3.99,31.92,30.68
08/04/2021,2,0,5,6,casual,2,1.24,3.99,7.98,6.74
08/04/2021,2,0,5,6,registered,33,1.24,3.99,131.67,130.43
08/04/2021,2,0,5,7,casual,4,1.24,3.99,15.96,14.72
08/04/2021,2,0,5,7,registered,109,1.24,3.99,434.91,433.67
08/04/2021,2,0,5,8,casual,13,1.24,3.99,51.87,50.63
08/04/2021,2,0,5,8,registered,208,1.24,3.99,829.92,828.68
08/04/2021,2,0,5,9,casual,17,1.24,3.99,67.83,66.59
08/04/2021,2,0,5,9,registered,168,1.24,3.99,670.32,669.08
08/04/2021,2,0,5,10,casual,10,1.24,3.99,39.9,38.66
08/04/2021,2,0,5,10,registered,63,1.24,3.99,251.37,250.13
08/04/2021,2,0,5,11,casual,19,1.24,3.99,75.81,74.57
08/04/2021,2,0,5,11,registered,79,1.24,3.99,315.21,313.97
08/04/2021,2,0,5,12,casual,29,1.24,3.99,115.71,114.47
08/04/2021,2,0,5,12,registered,51,1.24,3.99,203.49,202.25
08/04/2021,2,0,5,13,casual,7,1.24,3.99,27.93,26.69
08/04/2021,2,0,5,13,registered,35,1.24,3.99,139.65,138.41
08/04/2021,2,0,5,14,casual,2,1.24,3.99,7.98,6.74
08/04/2021,2,0,5,14,registered,13,1.24,3.99,51.87,50.63
08/04/2021,2,0,5,15,casual,1,1.24,3.99,3.99,2.75
08/04/2021,2,0,5,15,registered,24,1.24,3.99,95.76,94.52
08/04/2021,2,0,5,16,casual,2,1.24,3.99,7.98,6.74
08/04/2021,2,0,5,16,registered,58,1.24,3.99,231.42,230.18
08/04/2021,2,0,5,17,casual,10,1.24,3.99,39.9,38.66
08/04/2021,2,0,5,17,registered,138,1.24,3.99,550.62,549.38
08/04/2021,2,0,5,18,casual,8,1.24,3.99,31.92,30.68
08/04/2021,2,0,5,18,registered,54,1.24,3.99,215.46,214.22
08/04/2021,2,0,5,19,casual,1,1.24,3.99,3.99,2.75
08/04/2021,2,0,5,19,registered,52,1.24,3.99,207.48,206.24
08/04/2021,2,0,5,20,casual,12,1.24,3.99,47.88,46.64
08/04/2021,2,0,5,20,registered,51,1.24,3.99,203.49,202.25
08/04/2021,2,0,5,21,casual,11,1.24,3.99,43.89,42.65
08/04/2021,2,0,5,21,registered,43,1.24,3.99,171.57,170.33
08/04/2021,2,0,5,22,casual,9,1.24,3.99,35.91,34.67
08/04/2021,2,0,5,22,registered,42,1.24,3.99,167.58,166.34
08/04/2021,2,0,5,23,casual,4,1.24,3.99,15.96,14.72
08/04/2021,2,0,5,23,registered,31,1.24,3.99,123.69,122.45
08/04/2022,2,1,0,0,casual,21,1.56,4.99,104.79,103.23
08/04/2022,2,1,0,0,registered,64,1.56,4.99,319.36,317.8
08/04/2022,2,1,0,1,casual,14,1.56,4.99,69.86,68.3
08/04/2022,2,1,0,1,registered,50,1.56,4.99,249.5,247.94
08/04/2022,2,1,0,2,casual,7,1.56,4.99,34.93,33.37
08/04/2022,2,1,0,2,registered,25,1.56,4.99,124.75,123.19
08/04/2022,2,1,0,3,casual,8,1.56,4.99,39.92,38.36
08/04/2022,2,1,0,3,registered,18,1.56,4.99,89.82,88.26
08/04/2022,2,1,0,4,casual,0,1.56,4.99,0,-1.56
08/04/2022,2,1,0,4,registered,7,1.56,4.99,34.93,33.37
08/04/2022,2,1,0,5,casual,4,1.56,4.99,19.96,18.4
08/04/2022,2,1,0,5,registered,8,1.56,4.99,39.92,38.36
08/04/2022,2,1,0,6,casual,7,1.56,4.99,34.93,33.37
08/04/2022,2,1,0,6,registered,21,1.56,4.99,104.79,103.23
08/04/2022,2,1,0,7,casual,12,1.56,4.99,59.88,58.32
08/04/2022,2,1,0,7,registered,25,1.56,4.99,124.75,123.19
08/04/2022,2,1,0,8,casual,19,1.56,4.99,94.81,93.25
08/04/2022,2,1,0,8,registered,65,1.56,4.99,324.35,322.79
08/04/2022,2,1,0,9,casual,71,1.56,4.99,354.29,352.73
08/04/2022,2,1,0,9,registered,108,1.56,4.99,538.92,537.36
08/04/2022,2,1,0,10,casual,113,1.56,4.99,563.87,562.31
08/04/2022,2,1,0,10,registered,186,1.56,4.99,928.14,926.58
08/04/2022,2,1,0,11,casual,195,1.56,4.99,973.05,971.49
08/04/2022,2,1,0,11,registered,209,1.56,4.99,1042.91,1041.35
08/04/2022,2,1,0,12,casual,198,1.56,4.99,988.02,986.46
08/04/2022,2,1,0,12,registered,259,1.56,4.99,1292.41,1290.85
08/04/2022,2,1,0,13,casual,229,1.56,4.99,1142.71,1141.15
08/04/2022,2,1,0,13,registered,254,1.56,4.99,1267.46,1265.9
08/04/2022,2,1,0,14,casual,254,1.56,4.99,1267.46,1265.9
08/04/2022,2,1,0,14,registered,249,1.56,4.99,1242.51,1240.95
08/04/2022,2,1,0,15,casual,260,1.56,4.99,1297.4,1295.84
08/04/2022,2,1,0,15,registered,226,1.56,4.99,1127.74,1126.18
08/04/2022,2,1,0,16,casual,232,1.56,4.99,1157.68,1156.12
08/04/2022,2,1,0,16,registered,244,1.56,4.99,1217.56,1216
08/04/2022,2,1,0,17,casual,185,1.56,4.99,923.15,921.59
08/04/2022,2,1,0,17,registered,226,1.56,4.99,1127.74,1126.18
08/04/2022,2,1,0,18,casual,151,1.56,4.99,753.49,751.93
08/04/2022,2,1,0,18,registered,159,1.56,4.99,793.41,791.85
08/04/2022,2,1,0,19,casual,89,1.56,4.99,444.11,442.55
08/04/2022,2,1,0,19,registered,187,1.56,4.99,933.13,931.57
08/04/2022,2,1,0,20,casual,65,1.56,4.99,324.35,322.79
08/04/2022,2,1,0,20,registered,146,1.56,4.99,728.54,726.98
08/04/2022,2,1,0,21,casual,53,1.56,4.99,264.47,262.91
08/04/2022,2,1,0,21,registered,77,1.56,4.99,384.23,382.67
08/04/2022,2,1,0,22,casual,33,1.56,4.99,164.67,163.11
08/04/2022,2,1,0,22,registered,85,1.56,4.99,424.15,422.59
08/04/2022,2,1,0,23,casual,10,1.56,4.99,49.9,48.34
08/04/2022,2,1,0,23,registered,41,1.56,4.99,204.59,203.03
08/05/2021,2,0,0,0,casual,22,1.24,3.99,87.78,86.54
08/05/2021,2,0,0,0,registered,78,1.24,3.99,311.22,309.98
08/05/2021,2,0,0,1,casual,8,1.24,3.99,31.92,30.68
08/05/2021,2,0,0,1,registered,56,1.24,3.99,223.44,222.2
08/05/2021,2,0,0,2,casual,17,1.24,3.99,67.83,66.59
08/05/2021,2,0,0,2,registered,42,1.24,3.99,167.58,166.34
08/05/2021,2,0,0,3,casual,10,1.24,3.99,39.9,38.66
08/05/2021,2,0,0,3,registered,21,1.24,3.99,83.79,82.55
08/05/2021,2,0,0,4,casual,2,1.24,3.99,7.98,6.74
08/05/2021,2,0,0,4,registered,8,1.24,3.99,31.92,30.68
08/05/2021,2,0,0,5,casual,0,1.24,3.99,0,-1.24
08/05/2021,2,0,0,5,registered,5,1.24,3.99,19.95,18.71
08/05/2021,2,0,0,6,casual,2,1.24,3.99,7.98,6.74
08/05/2021,2,0,0,6,registered,4,1.24,3.99,15.96,14.72
08/05/2021,2,0,0,7,casual,8,1.24,3.99,31.92,30.68
08/05/2021,2,0,0,7,registered,15,1.24,3.99,59.85,58.61
08/05/2021,2,0,0,8,casual,28,1.24,3.99,111.72,110.48
08/05/2021,2,0,0,8,registered,58,1.24,3.99,231.42,230.18
08/05/2021,2,0,0,9,casual,48,1.24,3.99,191.52,190.28
08/05/2021,2,0,0,9,registered,112,1.24,3.99,446.88,445.64
08/05/2021,2,0,0,10,casual,91,1.24,3.99,363.09,361.85
08/05/2021,2,0,0,10,registered,153,1.24,3.99,610.47,609.23
08/05/2021,2,0,0,11,casual,142,1.24,3.99,566.58,565.34
08/05/2021,2,0,0,11,registered,198,1.24,3.99,790.02,788.78
08/05/2021,2,0,0,12,casual,139,1.24,3.99,554.61,553.37
08/05/2021,2,0,0,12,registered,243,1.24,3.99,969.57,968.33
08/05/2021,2,0,0,13,casual,166,1.24,3.99,662.34,661.1
08/05/2021,2,0,0,13,registered,224,1.24,3.99,893.76,892.52
08/05/2021,2,0,0,14,casual,126,1.24,3.99,502.74,501.5
08/05/2021,2,0,0,14,registered,240,1.24,3.99,957.6,956.36
08/05/2021,2,0,0,15,casual,128,1.24,3.99,510.72,509.48
08/05/2021,2,0,0,15,registered,230,1.24,3.99,917.7,916.46
08/05/2021,2,0,0,16,casual,122,1.24,3.99,486.78,485.54
08/05/2021,2,0,0,16,registered,263,1.24,3.99,1049.37,1048.13
08/05/2021,2,0,0,17,casual,106,1.24,3.99,422.94,421.7
08/05/2021,2,0,0,17,registered,245,1.24,3.99,977.55,976.31
08/05/2021,2,0,0,18,casual,63,1.24,3.99,251.37,250.13
08/05/2021,2,0,0,18,registered,205,1.24,3.99,817.95,816.71
08/05/2021,2,0,0,19,casual,61,1.24,3.99,243.39,242.15
08/05/2021,2,0,0,19,registered,178,1.24,3.99,710.22,708.98
08/05/2021,2,0,0,20,casual,42,1.24,3.99,167.58,166.34
08/05/2021,2,0,0,20,registered,132,1.24,3.99,526.68,525.44
08/05/2021,2,0,0,21,casual,32,1.24,3.99,127.68,126.44
08/05/2021,2,0,0,21,registered,95,1.24,3.99,379.05,377.81
08/05/2021,2,0,0,22,casual,29,1.24,3.99,115.71,114.47
08/05/2021,2,0,0,22,registered,86,1.24,3.99,343.14,341.9
08/05/2021,2,0,0,23,casual,9,1.24,3.99,35.91,34.67
08/05/2021,2,0,0,23,registered,41,1.24,3.99,163.59,162.35
08/05/2022,2,1,2,0,casual,10,1.56,4.99,49.9,48.34
08/05/2022,2,1,2,0,registered,28,1.56,4.99,139.72,138.16
08/05/2022,2,1,2,1,casual,6,1.56,4.99,29.94,28.38
08/05/2022,2,1,2,1,registered,3,1.56,4.99,14.97,13.41
08/05/2022,2,1,2,2,casual,9,1.56,4.99,44.91,43.35
08/05/2022,2,1,2,2,registered,7,1.56,4.99,34.93,33.37
08/05/2022,2,1,2,3,casual,2,1.56,4.99,9.98,8.42
08/05/2022,2,1,2,3,registered,4,1.56,4.99,19.96,18.4
08/05/2022,2,1,2,4,casual,0,1.56,4.99,0,-1.56
08/05/2022,2,1,2,4,registered,5,1.56,4.99,24.95,23.39
08/05/2022,2,1,2,5,casual,0,1.56,4.99,0,-1.56
08/05/2022,2,1,2,5,registered,20,1.56,4.99,99.8,98.24
08/05/2022,2,1,2,6,casual,7,1.56,4.99,34.93,33.37
08/05/2022,2,1,2,6,registered,158,1.56,4.99,788.42,786.86
08/05/2022,2,1,2,7,casual,21,1.56,4.99,104.79,103.23
08/05/2022,2,1,2,7,registered,442,1.56,4.99,2205.58,2204.02
08/05/2022,2,1,2,8,casual,36,1.56,4.99,179.64,178.08
08/05/2022,2,1,2,8,registered,605,1.56,4.99,3018.95,3017.39
08/05/2022,2,1,2,9,casual,37,1.56,4.99,184.63,183.07
08/05/2022,2,1,2,9,registered,258,1.56,4.99,1287.42,1285.86
08/05/2022,2,1,2,10,casual,46,1.56,4.99,229.54,227.98
08/05/2022,2,1,2,10,registered,111,1.56,4.99,553.89,552.33
08/05/2022,2,1,2,11,casual,60,1.56,4.99,299.4,297.84
08/05/2022,2,1,2,11,registered,157,1.56,4.99,783.43,781.87
08/05/2022,2,1,2,12,casual,60,1.56,4.99,299.4,297.84
08/05/2022,2,1,2,12,registered,203,1.56,4.99,1012.97,1011.41
08/05/2022,2,1,2,13,casual,53,1.56,4.99,264.47,262.91
08/05/2022,2,1,2,13,registered,166,1.56,4.99,828.34,826.78
08/05/2022,2,1,2,14,casual,8,1.56,4.99,39.92,38.36
08/05/2022,2,1,2,14,registered,63,1.56,4.99,314.37,312.81
08/05/2022,2,1,2,15,casual,40,1.56,4.99,199.6,198.04
08/05/2022,2,1,2,15,registered,94,1.56,4.99,469.06,467.5
08/05/2022,2,1,2,16,casual,54,1.56,4.99,269.46,267.9
08/05/2022,2,1,2,16,registered,335,1.56,4.99,1671.65,1670.09
08/05/2022,2,1,2,17,casual,77,1.56,4.99,384.23,382.67
08/05/2022,2,1,2,17,registered,640,1.56,4.99,3193.6,3192.04
08/05/2022,2,1,2,18,casual,69,1.56,4.99,344.31,342.75
08/05/2022,2,1,2,18,registered,641,1.56,4.99,3198.59,3197.03
08/05/2022,2,1,2,19,casual,59,1.56,4.99,294.41,292.85
08/05/2022,2,1,2,19,registered,399,1.56,4.99,1991.01,1989.45
08/05/2022,2,1,2,20,casual,40,1.56,4.99,199.6,198.04
08/05/2022,2,1,2,20,registered,262,1.56,4.99,1307.38,1305.82
08/05/2022,2,1,2,21,casual,21,1.56,4.99,104.79,103.23
08/05/2022,2,1,2,21,registered,202,1.56,4.99,1007.98,1006.42
08/05/2022,2,1,2,22,casual,13,1.56,4.99,64.87,63.31
08/05/2022,2,1,2,22,registered,134,1.56,4.99,668.66,667.1
08/05/2022,2,1,2,23,casual,10,1.56,4.99,49.9,48.34
08/05/2022,2,1,2,23,registered,53,1.56,4.99,264.47,262.91
08/06/2021,2,0,3,0,casual,12,1.24,3.99,47.88,46.64
08/06/2021,2,0,3,0,registered,29,1.24,3.99,115.71,114.47
08/06/2021,2,0,3,1,casual,3,1.24,3.99,11.97,10.73
08/06/2021,2,0,3,1,registered,20,1.24,3.99,79.8,78.56
08/06/2021,2,0,3,2,casual,0,1.24,3.99,0,-1.24
08/06/2021,2,0,3,2,registered,7,1.24,3.99,27.93,26.69
08/06/2021,2,0,3,3,casual,2,1.24,3.99,7.98,6.74
08/06/2021,2,0,3,3,registered,1,1.24,3.99,3.99,2.75
08/06/2021,2,0,3,4,casual,0,1.24,3.99,0,-1.24
08/06/2021,2,0,3,4,registered,6,1.24,3.99,23.94,22.7
08/06/2021,2,0,3,5,casual,0,1.24,3.99,0,-1.24
08/06/2021,2,0,3,5,registered,21,1.24,3.99,83.79,82.55
08/06/2021,2,0,3,6,casual,13,1.24,3.99,51.87,50.63
08/06/2021,2,0,3,6,registered,103,1.24,3.99,410.97,409.73
08/06/2021,2,0,3,7,casual,24,1.24,3.99,95.76,94.52
08/06/2021,2,0,3,7,registered,329,1.24,3.99,1312.71,1311.47
08/06/2021,2,0,3,8,casual,46,1.24,3.99,183.54,182.3
08/06/2021,2,0,3,8,registered,435,1.24,3.99,1735.65,1734.41
08/06/2021,2,0,3,9,casual,34,1.24,3.99,135.66,134.42
08/06/2021,2,0,3,9,registered,168,1.24,3.99,670.32,669.08
08/06/2021,2,0,3,10,casual,27,1.24,3.99,107.73,106.49
08/06/2021,2,0,3,10,registered,63,1.24,3.99,251.37,250.13
08/06/2021,2,0,3,11,casual,28,1.24,3.99,111.72,110.48
08/06/2021,2,0,3,11,registered,106,1.24,3.99,422.94,421.7
08/06/2021,2,0,3,12,casual,15,1.24,3.99,59.85,58.61
08/06/2021,2,0,3,12,registered,134,1.24,3.99,534.66,533.42
08/06/2021,2,0,3,13,casual,20,1.24,3.99,79.8,78.56
08/06/2021,2,0,3,13,registered,116,1.24,3.99,462.84,461.6
08/06/2021,2,0,3,14,casual,44,1.24,3.99,175.56,174.32
08/06/2021,2,0,3,14,registered,111,1.24,3.99,442.89,441.65
08/06/2021,2,0,3,15,casual,28,1.24,3.99,111.72,110.48
08/06/2021,2,0,3,15,registered,100,1.24,3.99,399,397.76
08/06/2021,2,0,3,16,casual,34,1.24,3.99,135.66,134.42
08/06/2021,2,0,3,16,registered,199,1.24,3.99,794.01,792.77
08/06/2021,2,0,3,17,casual,80,1.24,3.99,319.2,317.96
08/06/2021,2,0,3,17,registered,426,1.24,3.99,1699.74,1698.5
08/06/2021,2,0,3,18,casual,61,1.24,3.99,243.39,242.15
08/06/2021,2,0,3,18,registered,398,1.24,3.99,1588.02,1586.78
08/06/2021,2,0,3,19,casual,61,1.24,3.99,243.39,242.15
08/06/2021,2,0,3,19,registered,323,1.24,3.99,1288.77,1287.53
08/06/2021,2,0,3,20,casual,55,1.24,3.99,219.45,218.21
08/06/2021,2,0,3,20,registered,225,1.24,3.99,897.75,896.51
08/06/2021,2,0,3,21,casual,34,1.24,3.99,135.66,134.42
08/06/2021,2,0,3,21,registered,168,1.24,3.99,670.32,669.08
08/06/2021,2,0,3,22,casual,37,1.24,3.99,147.63,146.39
08/06/2021,2,0,3,22,registered,139,1.24,3.99,554.61,553.37
08/06/2021,2,0,3,23,casual,18,1.24,3.99,71.82,70.58
08/06/2021,2,0,3,23,registered,98,1.24,3.99,391.02,389.78
08/06/2022,2,1,5,0,casual,18,1.56,4.99,89.82,88.26
08/06/2022,2,1,5,0,registered,59,1.56,4.99,294.41,292.85
08/06/2022,2,1,5,1,casual,4,1.56,4.99,19.96,18.4
08/06/2022,2,1,5,1,registered,25,1.56,4.99,124.75,123.19
08/06/2022,2,1,5,2,casual,2,1.56,4.99,9.98,8.42
08/06/2022,2,1,5,2,registered,17,1.56,4.99,84.83,83.27
08/06/2022,2,1,5,3,casual,0,1.56,4.99,0,-1.56
08/06/2022,2,1,5,3,registered,8,1.56,4.99,39.92,38.36
08/06/2022,2,1,5,4,casual,1,1.56,4.99,4.99,3.43
08/06/2022,2,1,5,4,registered,9,1.56,4.99,44.91,43.35
08/06/2022,2,1,5,5,casual,1,1.56,4.99,4.99,3.43
08/06/2022,2,1,5,5,registered,28,1.56,4.99,139.72,138.16
08/06/2022,2,1,5,6,casual,8,1.56,4.99,39.92,38.36
08/06/2022,2,1,5,6,registered,131,1.56,4.99,653.69,652.13
08/06/2022,2,1,5,7,casual,19,1.56,4.99,94.81,93.25
08/06/2022,2,1,5,7,registered,409,1.56,4.99,2040.91,2039.35
08/06/2022,2,1,5,8,casual,37,1.56,4.99,184.63,183.07
08/06/2022,2,1,5,8,registered,663,1.56,4.99,3308.37,3306.81
08/06/2022,2,1,5,9,casual,47,1.56,4.99,234.53,232.97
08/06/2022,2,1,5,9,registered,335,1.56,4.99,1671.65,1670.09
08/06/2022,2,1,5,10,casual,62,1.56,4.99,309.38,307.82
08/06/2022,2,1,5,10,registered,187,1.56,4.99,933.13,931.57
08/06/2022,2,1,5,11,casual,65,1.56,4.99,324.35,322.79
08/06/2022,2,1,5,11,registered,199,1.56,4.99,993.01,991.45
08/06/2022,2,1,5,12,casual,89,1.56,4.99,444.11,442.55
08/06/2022,2,1,5,12,registered,280,1.56,4.99,1397.2,1395.64
08/06/2022,2,1,5,13,casual,129,1.56,4.99,643.71,642.15
08/06/2022,2,1,5,13,registered,287,1.56,4.99,1432.13,1430.57
08/06/2022,2,1,5,14,casual,128,1.56,4.99,638.72,637.16
08/06/2022,2,1,5,14,registered,245,1.56,4.99,1222.55,1220.99
08/06/2022,2,1,5,15,casual,98,1.56,4.99,489.02,487.46
08/06/2022,2,1,5,15,registered,299,1.56,4.99,1492.01,1490.45
08/06/2022,2,1,5,16,casual,111,1.56,4.99,553.89,552.33
08/06/2022,2,1,5,16,registered,412,1.56,4.99,2055.88,2054.32
08/06/2022,2,1,5,17,casual,114,1.56,4.99,568.86,567.3
08/06/2022,2,1,5,17,registered,679,1.56,4.99,3388.21,3386.65
08/06/2022,2,1,5,18,casual,147,1.56,4.99,733.53,731.97
08/06/2022,2,1,5,18,registered,576,1.56,4.99,2874.24,2872.68
08/06/2022,2,1,5,19,casual,95,1.56,4.99,474.05,472.49
08/06/2022,2,1,5,19,registered,460,1.56,4.99,2295.4,2293.84
08/06/2022,2,1,5,20,casual,117,1.56,4.99,583.83,582.27
08/06/2022,2,1,5,20,registered,291,1.56,4.99,1452.09,1450.53
08/06/2022,2,1,5,21,casual,83,1.56,4.99,414.17,412.61
08/06/2022,2,1,5,21,registered,256,1.56,4.99,1277.44,1275.88
08/06/2022,2,1,5,22,casual,61,1.56,4.99,304.39,302.83
08/06/2022,2,1,5,22,registered,230,1.56,4.99,1147.7,1146.14
08/06/2022,2,1,5,23,casual,52,1.56,4.99,259.48,257.92
08/06/2022,2,1,5,23,registered,163,1.56,4.99,813.37,811.81
08/07/2021,3,0,5,0,casual,6,1.24,3.99,23.94,22.7
08/07/2021,3,0,5,0,registered,41,1.24,3.99,163.59,162.35
08/07/2021,3,0,5,1,casual,9,1.24,3.99,35.91,34.67
08/07/2021,3,0,5,1,registered,25,1.24,3.99,99.75,98.51
08/07/2021,3,0,5,2,casual,10,1.24,3.99,39.9,38.66
08/07/2021,3,0,5,2,registered,12,1.24,3.99,47.88,46.64
08/07/2021,3,0,5,3,casual,2,1.24,3.99,7.98,6.74
08/07/2021,3,0,5,3,registered,4,1.24,3.99,15.96,14.72
08/07/2021,3,0,5,4,casual,7,1.24,3.99,27.93,26.69
